key,data
Futu/12333/1722157859558,12333,test,Futu,0,0,0,1,0,0,0,0,0,0,1722157859558,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859569,12333,test,Futu,0,0,0,2,0,0,0,0,0,0,1722157859569,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859580,12333,test,Futu,0,0,0,3,0,0,0,0,0,0,1722157859580,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859591,12333,test,Futu,0,0,0,4,0,0,0,0,0,0,1722157859591,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859602,12333,test,Futu,0,0,0,5,0,0,0,0,0,0,1722157859602,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859613,12333,test,Futu,0,0,0,6,0,0,0,0,0,0,1722157859613,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859623,12333,test,Futu,0,0,0,7,0,0,0,0,0,0,1722157859623,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859634,12333,test,Futu,0,0,0,8,0,0,0,0,0,0,1722157859634,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859645,12333,test,Futu,0,0,0,9,0,0,0,0,0,0,1722157859645,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859656,12333,test,Futu,0,0,0,10,0,0,0,0,0,0,1722157859656,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859667,12333,test,Futu,0,0,0,11,0,0,0,0,0,0,1722157859667,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859677,12333,test,Futu,0,0,0,12,0,0,0,0,0,0,1722157859677,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859688,12333,test,Futu,0,0,0,13,0,0,0,0,0,0,1722157859688,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859699,12333,test,Futu,0,0,0,14,0,0,0,0,0,0,1722157859699,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859710,12333,test,Futu,0,0,0,15,0,0,0,0,0,0,1722157859710,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859721,12333,test,Futu,0,0,0,16,0,0,0,0,0,0,1722157859721,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859733,12333,test,Futu,0,0,0,17,0,0,0,0,0,0,1722157859733,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859744,12333,test,Futu,0,0,0,18,0,0,0,0,0,0,1722157859744,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859757,12333,test,Futu,0,0,0,19,0,0,0,0,0,0,1722157859757,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859768,12333,test,Futu,0,0,0,20,0,0,0,0,0,0,1722157859768,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859778,12333,test,Futu,0,0,0,21,0,0,0,0,0,0,1722157859778,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859789,12333,test,Futu,0,0,0,22,0,0,0,0,0,0,1722157859789,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859799,12333,test,Futu,0,0,0,23,0,0,0,0,0,0,1722157859799,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859810,12333,test,Futu,0,0,0,24,0,0,0,0,0,0,1722157859810,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859821,12333,test,Futu,0,0,0,25,0,0,0,0,0,0,1722157859821,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859832,12333,test,Futu,0,0,0,26,0,0,0,0,0,0,1722157859832,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859844,12333,test,Futu,0,0,0,27,0,0,0,0,0,0,1722157859844,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859855,12333,test,Futu,0,0,0,28,0,0,0,0,0,0,1722157859855,0,0,0,0,0,0,0,0,0,0,0,0

Futu/12333/1722157859867,12333,test,Futu,0,0,0,29,0,0,0,0,0,0,1722157859867,0,0,0,0,0,0,0,0,0,0,0,0

